"","Name","Day","Media","Type","Date","UniqueId","Path","Class","Relative","MinorAx","MidAx","MajorAx","CellSurfaceArea","CellVolume","MitoVolSur","MitoLength","MitoVolLen","MitoToCellVolRatio","MitoToCellSurRatio","MitoQuasiDensity","Nodes","Edges","avgDegree","avgDegreeCor","Loops","MultipleEdges","avgCC","sdCC","DiameterTop","DiameterGeo","avgEdgeLength","stdEdgeLength","maxEdgeLength","FracLongEdges","Clusters","Phi","Beta","Pk1","Pk3","avgBETgeo","sdBETgeo","maxBETgeo","avgBETtop","sdBETtop","maxBETtop","avgGeoSTopSRatio","sdGeoSTopSRatio","avgEdgeLengthProjected","avgEdgeLengthGeodesic","avgEdgeLengthSpherical","avgEdgeTension","netTension","avgLongEdgesTension","LongestEdgeTension","logNodes","logNormLength","Meshedness","Redundancy"
"50521","RFP-100914_244_82_859","2","Glucose","WT","24",860,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.940482,2.099011,2.916911,66.973272,49.766378,5.44472,60.59877,4.28347,0.109405591059892,0.0812969090117025,0.904820209471026,42,46,2.19047619047619,2.1219512195122,1,0,0.0833333333333333,0.0833333333333333,11,18.37806,1.317365,0.916685375384234,3.35447,0.173913043478261,3,0.857142857142857,0.870177275816893,0.428571428571429,0.547619047619048,0.0828106852497096,0.110369693887987,0.434146341463415,0.0800813008130081,0.105672827482653,0.398373983739837,1.28842850667303,0.37188954786825,1.46724434782609,1.35571326086957,1.28665086956522,0.943213345365542,0.923986016969996,0.876483141509881,1.00501910575954,3.73766961828337,-0.561001154338192,0.0632911392405063,0.152173913043478
"5053","RFP-100914_244_82_860","2","Glucose","WT","24",861,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.169009,2.287796,3.385227,84.846997,70.364753,8.73627,100.8301,7.12726,0.124156905659855,0.102964987670689,1.18837558859037,60,72,2.4,2.22222222222222,0,1,0.138461538461538,0.138461538461538,14,18.65766,1.23581,1.00100138803917,4.79133,0.0972222222222222,3,0.866666666666667,0.854501860677972,0.35,0.55,0.0651470874732125,0.0677189801724801,0.257744009351257,0.0606078316773816,0.0671412364837067,0.263997662185856,1.23391315165312,0.44919302095058,1.47768846153846,1.30712064102564,1.21582371794872,0.94454713909725,0.88457119010374,0.797279040520489,0.777625154721623,4.0943445622221,-0.743186050572055,0.11304347826087,0.208333333333333
"5054","RFP-100914_244_83_862","2","Glucose","WT","24",863,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.711944,1.76565,2.844255,54.830079,36.012312,5.52814,60.83142,4.29992,0.153506945069231,0.100823126663742,1.10945344434029,36,44,2.44444444444444,2.44444444444444,0,0,0.115384615384615,0.115384615384615,11,18.5471,1.26937931818182,1.01157302274299,4.97872,0.159090909090909,1,1,1,0.277777777777778,0.722222222222222,0.122455648926237,0.120204850205544,0.435294117647059,0.117880485527544,0.121258180773737,0.456302521008403,1.23113772835956,0.418361632982087,1.49729913043478,1.3293797826087,1.20284434782609,0.948298515583787,0.887851836408048,0.790790960197878,0.80176115831497,3.58351893845611,-0.498079286467337,0.134328358208955,0.204545454545455
"5055","RFP-100914_244_83_864","2","Glucose","WT","24",865,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.061042,2.442901,2.804698,74.358344,59.151737,6.25507,71.84493,5.07842,0.105746176143568,0.0841206200073525,0.96619862863003,58,58,2,1.87272727272727,1,1,0.108433734939759,0.108433734939759,11,13.23158,1.23870603448276,1.18624293030329,7.63962,0.137931034482759,9,0.551724137931034,0.693633025007325,0.53448275862069,0.413793103448276,0.0222215020309394,0.0348563548413659,0.12218045112782,0.020168956874946,0.0320144707794065,0.124477861319967,1.24944725382395,0.643538522769827,1.36751896551724,1.21199603448276,1.14453931034483,0.923141606920743,0.886273656924634,0.848675220256741,0.739873344239801,4.06044301054642,-0.674868508607304,0.00900900900900901,0.155172413793103
"5056","RFP-100914_244_84_865","2","Glucose","WT","24",866,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.798508,1.90506,2.754527,57.620846,39.532711,5.07217,66.51918,4.70196,0.128303115867768,0.0880266492442683,1.15442907589382,45,58,2.57777777777778,2.33333333333333,0,3,0.0865384615384615,0.0865384615384615,10,11.21018,1.1468824137931,0.871171572446947,4.63083,0.120689655172414,3,0.911111111111111,0.995565188867331,0.288888888888889,0.577777777777778,0.0748414376321353,0.0619587561928997,0.193446088794926,0.0656095842142354,0.0567502105581928,0.174473975636766,1.14452824300969,0.413836262984799,1.27351620689655,1.16195586206897,1.09989551724138,0.962772251317549,0.912399744719819,0.829903053696625,0.696578097445957,3.80666248977032,-0.62438276590796,0.164705882352941,0.275862068965517
"5057","RFP-100914_244_84_866","2","Glucose","WT","24",867,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.452873,1.610406,2.071379,36.604803,20.300718,3.41699,43.58793,3.08105,0.168318677201466,0.0933481324841442,1.19077078491585,29,41,2.82758620689655,2.5,0,2,0.0759493670886076,0.0759493670886076,8,9.22099,1.06312024390244,0.663821588600762,2.48123,0.219512195121951,1,1,1,0.206896551724138,0.620689655172414,0.109104178069695,0.0913660670471475,0.338624338624339,0.09861339171684,0.0834883478754745,0.294069378593188,1.09132739883885,0.397429249271299,1.22880609756098,1.09826853658537,1.02864243902439,0.95152059186176,0.893768788066148,0.793388519578417,0.749365977001052,3.36729582998647,-0.473369396705742,0.245283018867925,0.317073170731707
"5058","RFP-100914_244_84_867","2","Glucose","WT","24",868,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.032748,2.559269,2.843181,76.94879,61.957331,5.32054,57.05591,4.03304,0.0858742607876379,0.0691439072661182,0.741478975822752,37,39,2.10810810810811,1.94117647058824,0,1,0.0967741935483871,0.0967741935483871,9,17.44606,1.46297128205128,1.13877611700637,5.15559,0.102564102564103,3,0.783783783783784,0.83884658338457,0.486486486486487,0.432432432432432,0.0665808665808666,0.0955154294935924,0.328571428571429,0.0614757614757615,0.0969306968977638,0.32010582010582,1.55413242288234,0.568834852564449,1.62553205128205,1.43246435897436,1.35436820512821,0.931515524112523,0.881228000299705,0.792254757522181,0.749946453289686,3.61091791264422,-0.525588451995758,0.0434782608695652,0.128205128205128
"5059","RFP-100914_244_84_868","2","Glucose","WT","24",869,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.825107,2.122563,2.472569,57.374349,40.122308,5.36068,61.5634,4.35166,0.133608465395361,0.0934333912878035,1.07301261056574,46,61,2.65217391304348,2.52380952380952,0,1,0.104347826086957,0.104347826086957,9,12.6312,1.00923573770492,0.900397736924187,4.30651,0.131147540983607,1,1,1,0.217391304347826,0.695652173913043,0.0951910408432148,0.0831946088217669,0.270707070707071,0.0828941589811155,0.0753589782288024,0.305834535834536,1.08210393988575,0.428975794060327,1.14241901639344,1.0200731147541,0.969188196721312,0.966771369177495,0.892906280547059,0.82376124396507,0.54547293505927,3.8286413964891,-0.750093188397833,0.183908045977011,0.262295081967213
"5060","RFP-100914_244_84_869","2","Glucose","WT","24",870,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.646975,1.767101,2.801965,52.997607,34.158549,3.68668,44.6953,3.15932,0.107928472020284,0.0695631408414346,0.84334562502039,28,31,2.21428571428571,2.21428571428571,0,0,0.0588235294117647,0.0588235294117647,8,12.09057,1.44178322580645,1.03757300112775,3.60206,0.225806451612903,3,0.857142857142857,0.923110449246542,0.392857142857143,0.607142857142857,0.0811965811965812,0.0844029615912818,0.279202279202279,0.0783475783475784,0.077422344469946,0.241215574548908,1.37996720315176,0.503377880533712,1.60180483870968,1.53200612903226,1.41434580645161,0.968496811546545,0.956424960150798,0.957248780758722,1.00005903805539,3.3322045101752,-0.353730558592153,0.0784313725490196,0.193548387096774
"50611","RFP-100914_244_85_870","2","Glucose","WT","24",871,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.00344,2.35269,2.815886,71.530267,55.596156,6.46831,62.80856,4.43968,0.116344554468838,0.0904275947970389,0.878069698803165,48,45,1.875,1.78260869565217,0,0,0.0909090909090909,0.0909090909090909,10,21.40636,1.39574533333333,1.15677137199661,4.42776,0.222222222222222,7,0.625,0.719224009983356,0.583333333333333,0.375,0.0349599136601912,0.0589325561607844,0.201665124884366,0.0318763490595128,0.0559724175558,0.215541165587419,1.58370858689614,0.651559132672427,1.56659822222222,1.33916066666667,1.25150888888889,0.934393637517521,0.854820749615728,0.753372806923457,0.819061437759319,3.87120101090789,-0.53611965220225,-0.021978021978022,0.0888888888888889
"50621","RFP-100914_244_85_871","2","Glucose","WT","24",872,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.442958,1.488613,2.330325,38.073617,20.967207,3.60954,47.18417,3.33525,0.172151684294432,0.0948042314971021,1.23928782495238,45,57,2.53333333333333,2.42857142857143,0,0,0.0555555555555556,0.0555555555555556,10,7.98366,0.827791754385965,0.578580966367972,2.58876,0.105263157894737,1,1,1,0.266666666666667,0.666666666666667,0.0911909795630726,0.0742398708482415,0.27061310782241,0.0839558374442095,0.0722154248516371,0.26046511627907,0.837926410405644,0.276672164793034,0.986288421052632,0.925502631578947,0.893146315789474,0.987780963416902,0.938369154320184,0.822742092779255,0.70617701938598,3.80666248977032,-0.74324232464699,0.152941176470588,0.228070175438597
"5063","RFP-100914_244_85_873","2","Glucose","WT","24",874,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.79039,2.057019,2.887027,62.630179,44.537461,4.42552,55.28238,3.90768,0.0993662391306949,0.0706611424501916,0.882679578482444,43,53,2.46511627906977,2.35,0,1,0.0319148936170213,0.0319148936170213,11,12.57296,1.04306358490566,0.601346340271607,3.30228,0.0377358490566038,2,0.953488372093023,0.975664393548974,0.302325581395349,0.627906976744186,0.0858925532776922,0.0708954142925531,0.226480836236934,0.0824892634308403,0.0679739953815516,0.227545489740612,1.09150088094843,0.304399036313541,1.14174471698113,1.05438037735849,1.00204528301887,0.948461362019947,0.923481722031839,0.737441637695304,0.803447450973996,3.76120011569356,-0.760949366172973,0.135802469135802,0.226415094339623
"5064","RFP-100914_244_89_874","2","Glucose","WT","24",875,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.986364,2.31813,2.841837,70.968944,54.81309,5.98035,71.83114,5.07744,0.109104412832774,0.0842671408496652,1.01214891967394,49,63,2.57142857142857,2.40909090909091,0,0,0.0975609756097561,0.0975609756097561,10,12.64631,1.1401773015873,0.886342051335252,3.8661,0.126984126984127,1,1,1,0.26530612244898,0.63265306122449,0.0897018381820813,0.0857905881151073,0.314716312056738,0.081306990881459,0.0733784590339507,0.228317112359666,1.17900515015927,0.421774546435688,1.26272698412698,1.14497206349206,1.09140603174603,0.948330360302165,0.906745541898486,0.803099388136481,0.931153578057158,3.89182029811063,-0.734425284943786,0.161290322580645,0.238095238095238
"5065","RFP-100914_244_89_875","2","Glucose","WT","24",876,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.055086,2.517166,2.968612,79.059551,64.325588,5.70501,57.09036,4.03548,0.0886895895922475,0.0721609208228364,0.722118444613985,33,39,2.36363636363636,2.2258064516129,0,4,0.113207547169811,0.113207547169811,15,25.9794,1.46385512820513,1.0331197840493,5.1208,0.153846153846154,3,0.878787878787879,0.979601631449098,0.363636363636364,0.575757575757576,0.118462854349951,0.128485751899406,0.397177419354839,0.118157380254154,0.122636307333777,0.397177419354839,1.38481283912602,0.570090303667324,1.62964256410256,1.39572461538462,1.31095282051282,0.902211785669341,0.856460579840852,0.79235159102345,0.593821617323792,3.49650756146648,-0.538515111327479,0.114754098360656,0.230769230769231
"5066","RFP-100914_244_89_876","2","Glucose","WT","24",877,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.460169,2.860652,2.988657,96.297672,88.103794,7.08172,67.30693,4.75765,0.0803792853688003,0.0735398878593867,0.698946595510637,43,35,1.62790697674419,1.57142857142857,0,1,0.157894736842105,0.157894736842105,7,28.86869,1.92305485714286,2.21060215559601,9.77042,0.2,11,0.302325581395349,0.556898755729723,0.697674418604651,0.27906976744186,0.00553709856035437,0.0124184833068866,0.0476190476190476,0.00553709856035437,0.0122071970824117,0.0476190476190476,2.22697709700905,1.62428899129151,2.13204171428571,1.58240485714286,1.514288,0.895394563100516,0.742201640118004,0.782769989577206,0.252366894988572,3.76120011569356,-0.364294955488757,-0.0864197530864197,0.0857142857142857
"5067","RFP-100914_244_90_877","2","Glucose","WT","24",878,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.127693,2.602099,3.164043,86.546556,73.37761,7.26862,77.51594,5.47928,0.0990577370944625,0.0839850865931627,0.89565597503383,47,59,2.51063829787234,2.40909090909091,0,2,0.0891089108910891,0.0891089108910891,12,17.82519,1.31382983050847,1.2202094491895,7.82507,0.135593220338983,3,0.914893617021277,0.984586400013623,0.276595744680851,0.659574468085106,0.0950149038955699,0.10677688003148,0.371014492753623,0.0744372494603762,0.0793509675948734,0.315916724177594,1.31682665553802,0.589181108658683,1.46828169491525,1.30084474576271,1.25574627118644,0.933995567101979,0.885964015125717,0.857802625428974,0.771704995237954,3.85014760171006,-0.691882714181085,0.146067415730337,0.254237288135593
"5068","RFP-100914_244_90_878","2","Glucose","WT","24",879,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.094739,2.567052,3.175346,85.248542,71.522747,6.81578,70.08461,4.95399,0.0952952771794406,0.0799518659216483,0.822120922607685,55,53,1.92727272727273,1.88888888888889,1,0,0.04,0.04,13,19.98528,1.32235132075472,1.13603367892593,6.17687,0.132075471698113,5,0.818181818181818,0.907935150393909,0.545454545454545,0.436363636363636,0.0692586239756051,0.10186179439723,0.348707197763802,0.0664633758973382,0.103166584123054,0.387840670859539,1.37811503185034,0.420630688700195,1.46482773584906,1.23991,1.20005641509434,0.933688985654424,0.846454480383874,0.785188966496766,0,4.00733318523247,-0.67786192764378,-0.00952380952380952,0.0566037735849056
"5069","RFP-100914_244_90_879","2","Glucose","WT","24",880,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.421687,1.511118,2.254224,37.090954,20.285603,3.38249,36.1353,2.55425,0.166743379528822,0.091194472916496,0.974234849823491,25,28,2.24,1.90909090909091,0,1,0.12,0.12,7,12.32249,1.29054571428571,0.934030781134582,5.31393,0.178571428571429,2,0.92,0.972407298352192,0.48,0.4,0.0972463768115942,0.11540618172996,0.434782608695652,0.0939130434782609,0.120357720186849,0.489130434782609,1.47907799625047,0.544506852552875,1.46979321428571,1.26569392857143,1.22549035714286,0.921090513788573,0.861137414616876,0.777361568894871,0.629761113118271,3.2188758248682,-0.286109269460244,0.0888888888888889,0.178571428571429
"5070","RFP-100914_244_92_880","2","Glucose","WT","24",881,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.761469,1.866817,2.670012,54.840175,36.777192,4.30385,56.46557,3.99132,0.117024975696894,0.0784798735598491,1.02963876391715,45,54,2.4,2.36363636363636,0,0,0.125,0.125,11,13.92013,1.04565833333333,0.880955552625071,4.27174,0.0925925925925926,2,0.955555555555556,0.992922410212953,0.311111111111111,0.666666666666667,0.0878787878787879,0.105423313857334,0.440803382663848,0.0826168663377966,0.0890396761728002,0.36892177589852,1.10310203939322,0.399808020467063,1.15871185185185,1.0980687037037,1.02079833333333,0.977771472019469,0.947663305548115,0.880431334084142,0.741503072144762,3.80666248977032,-0.692052728299397,0.117647058823529,0.203703703703704
"50712","RFP-100914_244_94_881","2","Glucose","WT","24",882,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.971654,2.139586,2.765406,65.669788,48.866132,4.83258,50.6897,3.58304,0.0988942607530303,0.073589090922602,0.771887675349279,39,40,2.05128205128205,2,0,0,0,0,11,16.77655,1.26724325,0.973898915866048,4.3945,0.125,3,0.897435897435897,0.983860636069673,0.487179487179487,0.487179487179487,0.0842178210599263,0.10970505938241,0.402560455192034,0.0811905022431338,0.093705865851864,0.302513039355145,1.38087849145559,0.468658682459777,1.414845,1.34155925,1.29189375,NA,0.948202276574466,0.888177878702111,0.795303920921588,3.66356164612965,-0.589963490621169,0.0273972602739726,0.1
"50721","RFP-100914_244_94_882","2","Glucose","WT","24",883,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.92195,2.229513,2.914997,69.212923,52.321329,5.01384,58.63399,4.14459,0.0958278410703214,0.0724408070440834,0.84715378947368,43,54,2.51162790697674,2.47619047619048,0,2,0.0666666666666667,0.0666666666666667,9,10.42535,1.08581407407407,0.824038529998878,3.7503,0.0740740740740741,3,0.813953488372093,0.9360345096937,0.255813953488372,0.720930232558139,0.0544526375496313,0.0464003361540735,0.149825783972125,0.0512924398346973,0.0428257275334555,0.157477462529727,1.07133002499156,0.406926066173387,1.20938833333333,1.1015887037037,1.05798833333333,0.960986909872625,0.910864338063763,0.780647378210886,0.954294083916594,3.76120011569356,-0.770751669042093,0.148148148148148,0.259259259259259
"50731","RFP-100914_244_94_883","2","Glucose","WT","24",884,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.020015,2.33026,2.985303,74.663407,58.862106,7.14569,94.80003,6.70102,0.121397117527531,0.0957053834952911,1.26969868921197,78,100,2.56410256410256,2.44444444444444,0,1,0.0638297872340425,0.0638297872340425,14,18.89699,0.9479997,0.793646721800803,5.21725,0.05,2,0.974358974358974,0.998818565026972,0.256410256410256,0.666666666666667,0.073461626093205,0.068619109090555,0.2634996582365,0.0657850921008816,0.0632936396256255,0.237726991623096,0.957393732570364,0.342020309855697,1.0452738,0.9553776,0.8979623,0.967817820238841,0.913997461717686,0.849341966822457,0.642071197411003,4.35670882668959,-0.9443840226902,0.152317880794702,0.24
"5074","RFP-100914_244_94_884","2","Glucose","WT","24",885,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.863329,2.325642,2.65299,65.126699,48.156686,5.63602,59.00955,4.17114,0.117035046805339,0.0865393162334237,0.906073099144792,40,47,2.35,2.18918918918919,1,0,0.0740740740740741,0.0740740740740741,9,18.4735,1.25552255319149,1.03165750216206,5.59235,0.0851063829787234,4,0.85,0.969592893083765,0.375,0.55,0.0672739541160594,0.0733494142598001,0.230769230769231,0.0607624831309042,0.0642127476116478,0.240440845704004,1.23892269427558,0.539876472113196,1.45036382978723,1.23584319148936,1.17382489361702,0.917322364881332,0.852091844892917,0.742565996502256,0.635961506081731,3.68887945411394,-0.595103307559955,0.106666666666667,0.234042553191489
"5075","RFP-100914_244_94_885","2","Glucose","WT","24",886,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.706183,1.72834,2.763163,52.768997,34.13106,4.84073,54.85671,3.87759,0.141827707665686,0.091734356823193,1.03956324961037,27,35,2.59259259259259,2.53846153846154,0,1,0.145161290322581,0.145161290322581,9,11.95096,1.45481885714286,1.12923691221048,4.69856,0.228571428571429,2,0.925925925925926,0.996700620165574,0.222222222222222,0.740740740740741,0.113390313390313,0.142041051855957,0.495384615384615,0.106894586894587,0.135367679693026,0.495384615384615,1.3751125402758,0.53943024610905,1.58173897435897,1.42354615384615,1.30531307692308,0.949165083523059,0.899988036536224,0.839463956890398,0.9580913032807,3.29583686600433,-0.342568400563993,0.183673469387755,0.285714285714286
"5076","RFP-100914_244_94_886","2","Glucose","WT","24",887,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.221333,2.728378,2.778387,83.262294,70.534139,8.02252,95.12815,6.72421,0.113739532568761,0.0963523777041262,1.14251175928446,82,104,2.53658536585366,2.42105263157895,0,3,0.0978260869565217,0.0978260869565217,15,15.91061,0.914693173076923,0.612559467753535,3.07503,0.0288461538461538,1,1,1,0.268292682926829,0.658536585365854,0.0767615176151761,0.0707436095807317,0.251543209876543,0.0727566997892201,0.0703127469289526,0.281031746031746,0.975359229433361,0.245556068336867,1.02012817307692,0.92196875,0.888742980769231,0.943175584303057,0.90377736281819,0.824865720231948,0.839922001193265,4.40671924726425,-1.03465237324484,0.144654088050314,0.221153846153846
"5077","RFP-100914_244_95_887","2","Glucose","WT","24",888,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.15358,2.406073,3.01551,79.740087,65.451438,6.77878,89.14874,6.30155,0.103569611411746,0.0850109431157255,1.11799150658062,64,84,2.625,2.55737704918033,1,4,0.106382978723404,0.106382978723404,14,18.14723,1.06129416666667,1.05135110338137,6.35802,0.0714285714285714,3,0.953125,0.948503012550602,0.203125,0.734375,0.0852134536610343,0.0727543593297193,0.271377368151562,0.0738127240143369,0.0667591061700272,0.245587984297662,1.08187480743402,0.468956957827179,1.1596755952381,0.984644285714286,0.9357125,0.932845656094791,0.849068730735966,0.6431750940464,0.756066726118659,4.15888308335967,-0.864385017647858,0.170731707317073,0.273809523809524
"5078","RFP-100914_244_96_889","2","Glucose","WT","24",890,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.014041,2.195047,2.82105,68.644006,52.240999,5.33308,65.53654,4.6325,0.102086102909326,0.0776918526578999,0.954730701468676,43,54,2.51162790697674,2.4,0,1,0.0618556701030928,0.0618556701030928,10,18.40215,1.21363944444444,1.22670842108622,7.10229,0.148148148148148,2,0.953488372093023,0.996374693625067,0.27906976744186,0.651162790697674,0.0829214272209167,0.0596554971812413,0.182346109175377,0.0792750452421468,0.0621423678681283,0.232733255903988,1.22602080808828,0.613111631545031,1.34839555555556,1.06416425925926,1.01985074074074,0.935895504067549,0.789207777254064,0.698792480449482,0.144798586564272,3.76120011569356,-0.655331133950912,0.148148148148148,0.240740740740741
"5079","RFP-100914_244_96_890","2","Glucose","WT","24",891,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.245749,2.722776,2.895325,86.185987,74.158162,6.66588,73.78296,5.21541,0.0898873410589653,0.0773429675986654,0.856089981309839,56,65,2.32142857142857,2.25925925925926,1,2,0.0294117647058824,0.0294117647058824,12,18.62989,1.13512261538462,1.07481585675361,5.3586,0.107692307692308,3,0.892857142857143,0.945015496123292,0.357142857142857,0.607142857142857,0.0686868686868687,0.0741260357026336,0.298316498316498,0.0637926887926888,0.0698900841761322,0.279977553310887,1.24007549877134,0.416876831603505,1.25425215384615,1.10641015384615,1.06141246153846,0.938062329508496,0.882127370045454,0.856070351972882,0.572872325500404,4.02535169073515,-0.836001000565871,0.0934579439252336,0.184615384615385
"5080","RFP-100914_244_98_891","2","Glucose","WT","24",892,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.055297,2.477065,2.970522,78.243738,63.348056,5.69435,59.10554,4.17792,0.0898898933852051,0.0727770700321092,0.755402815749933,44,44,2,2,0,0,0.0454545454545455,0.0454545454545455,8,10.72221,1.34330772727273,1.56929792316814,8.09197,0.136363636363636,8,0.636363636363636,0.785716025942746,0.5,0.5,0.0311587637169033,0.0410663686462754,0.119601328903654,0.0267290848686198,0.0308658847504073,0.10077519379845,1.26934506648352,0.671586366593681,1.47626431818182,1.25411386363636,1.1900275,0.958320434799061,0.849518509788913,0.784856908694577,0.535603708570874,3.78418963391826,-0.619267251319595,0.0120481927710843,0.181818181818182
"50811","RFP-100914_244_98_892","2","Glucose","WT","24",893,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.030298,2.466938,2.760476,73.343712,57.914941,6.05436,66.45462,4.6974,0.104538827036015,0.0825477717844442,0.906071129860458,42,52,2.47619047619048,2.4,0,1,0,0,8,10.43553,1.27797326923077,1.24831021121452,6.74892,0.0961538461538462,2,0.80952380952381,0.890649723171952,0.285714285714286,0.666666666666667,0.0544134727061556,0.050490515106104,0.165853658536585,0.0480255516840883,0.0381961954044935,0.108377456673726,1.10784299840327,0.550147345414023,1.43503423076923,1.32632076923077,1.26606076923077,0.972540460440327,0.924243297332227,0.807762383001191,0.803922621753364,3.73766961828337,-0.636790824345086,0.139240506329114,0.230769230769231
"50821","RFP-100914_244_99_893","2","Glucose","WT","24",894,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.368692,2.831045,2.853807,90.457059,80.161977,6.18733,63.55681,4.49257,0.0771853468633889,0.0684007425003725,0.702618576179887,38,37,1.94736842105263,1.83333333333333,0,1,0.0576923076923077,0.0576923076923077,8,15.49585,1.71775135135135,1.72543306087223,7.2297,0.189189189189189,6,0.684210526315789,0.80496091684918,0.552631578947368,0.394736842105263,0.0437411095305832,0.0661206169012126,0.22972972972973,0.0364706812075233,0.0476511189480872,0.148148148148148,1.73098761584932,0.881622205561463,1.90515054054054,1.55096135135135,1.50096054054054,0.923919200474026,0.814088607880458,0.73306546277472,0.651176803799635,3.63758615972639,-0.445909420845036,0,0.135135135135135
"50831","RFP-100914_244_99_894","2","Glucose","WT","24",895,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,2.108718,2.498577,2.772405,75.86893,61.186614,5.96091,72.37445,5.11585,0.0974217988267826,0.0785685260092636,0.953940565657114,57,68,2.3859649122807,2.30909090909091,0,4,0,0,15,19.88938,1.06433,0.72646167997674,3.21558,0.0588235294117647,1,1,1,0.333333333333333,0.631578947368421,0.103189792663477,0.118743649192352,0.47012987012987,0.0982911825017088,0.104829854193006,0.373252937538652,1.1848368338795,0.428894310113252,1.18026544117647,1.07266455882353,1.0285825,0.939603346311701,0.908833319523711,0.876894049555323,0.750440852982348,4.04305126783455,-0.836646006396393,0.110091743119266,0.176470588235294
"5084","RFP-100914_244_99_895","2","Glucose","WT","24",896,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY2/cells","Single",NA,1.648916,1.811482,2.766133,53.294803,34.609396,4.28942,42.92201,3.03398,0.123938019606005,0.0804847707195765,0.805369521677376,41,39,1.90243902439024,1.85,0,0,0,0,15,20.16784,1.10056487179487,0.788103146344609,3.71173,0.128205128205128,5,0.804878048780488,0.932453567550277,0.560975609756098,0.414634146341463,0.0884928080050031,0.127858019792475,0.347435897435897,0.0841776110068793,0.123752144492675,0.347435897435897,1.31906898041594,0.452528145311956,1.25298051282051,1.16028128205128,1.13088538461538,0.97857361106477,0.926017021158166,0.85360434051682,0.873221620546057,3.71357206670431,-0.626583719567426,-0.012987012987013,0.0769230769230769
